zone_id,elevation,flood_exposure,severity,day,intervention,drainage_weakness,infra_vuln,impact_score
Z10,0.5462722549880629,0.45372774501193713,1,7,0.5284547352646306,0.14053185785743683,0.788859736373343,0.372
Z02,0.7060669879200819,0.29393301207991807,3,3,0.4219950381703973,0.8933977807302058,0.4193902497535493,0.4847
Z16,0.3670812144257525,0.6329187855742475,3,2,0.920321727226092,0.19142458808470508,0.3602107159080372,0.3091
Z20,0.25193326481114875,0.7480667351888513,1,2,0.6128010382044765,0.7669381967941614,0.40745681539314416,0.3545
Z17,0.33167725486229166,0.6683227451377083,2,5,0.4156730520699029,0.001692297043120794,0.42643113360162666,0.3931
Z15,0.39405543163197926,0.6059445683680207,2,1,0.2244130627564881,0.3960237066498422,0.7143211990338499,0.4686
Z04,0.6267685159893849,0.3732314840106151,3,6,0.9215370708364431,0.8728468461560486,0.19556311767061585,0.4129
Z10,0.5462722549880629,0.45372774501193713,3,2,0.7923697899441599,0.1041711368533591,0.43038937259275944,0.2901
Z16,0.3670812144257525,0.6329187855742475,1,5,0.29264355586189383,0.36881226441568293,0.8230444874457129,0.4298
Z17,0.33167725486229166,0.6683227451377083,1,3,0.9448480670577625,0.9764006943278347,0.8665662167683158,0.3351
Z01,0.768633743697722,0.23136625630227803,2,7,0.5720021184510095,0.10293360835358634,0.3620520283317914,0.2622
Z10,0.5462722549880629,0.45372774501193713,1,3,0.20372037421252942,0.9120422377146199,0.22240529834501477,0.3948
Z20,0.25193326481114875,0.7480667351888513,3,7,0.8487805069285332,0.9447249050056253,0.5970416970360236,0.5716
Z21,0.24506633487159157,0.7549336651284084,1,6,0.5687532169610013,0.7077788501003263,0.9287281957395166,0.533
Z10,0.5462722549880629,0.45372774501193713,3,7,0.9690923072870692,0.952679518394954,0.1841646856437763,0.4322
Z18,0.3304269905555672,0.6695730094444328,3,4,0.6379911722645167,0.03955609238010649,0.74064719695381,0.4502
Z13,0.4530667876713712,0.5469332123286288,1,1,0.5219771887103015,0.6753312132364705,0.08393679006814325,0.2233
Z04,0.6267685159893849,0.3732314840106151,2,5,0.30165816832600945,0.6886904974022927,0.2970500033230107,0.4124
Z07,0.5774051515343017,0.4225948484656983,3,2,0.30211661488381436,0.8151447977798989,0.23383181674270426,0.4974
Z20,0.25193326481114875,0.7480667351888513,2,5,0.610391312410633,0.05443941605208291,0.8522718122414586,0.4232
Z18,0.3304269905555672,0.6695730094444328,3,1,0.3049544279893198,0.9552928911515595,0.282286234733656,0.5427
Z09,0.563682757950402,0.436317242049598,2,7,0.9834576100540788,0.42555696687928624,0.5026017779298156,0.3154
Z11,0.4856996810971218,0.5143003189028782,2,2,0.3160726814377848,0.4904805512507052,0.7952581265230795,0.476
Z08,0.5648240532107115,0.4351759467892885,2,4,0.12479764233760338,0.9503495661408822,0.7066524229093432,0.6048
Z04,0.6267685159893849,0.3732314840106151,2,3,0.3990515759202894,0.8268118580184683,0.5740276949485948,0.4185
Z16,0.3670812144257525,0.6329187855742475,2,3,0.3139359812426892,0.4062015206599705,0.8315706026156502,0.4833
Z06,0.6120017004413459,0.38799829955865406,2,5,0.7244573965833692,0.4924580133838824,0.08875538502178348,0.2818
Z14,0.4179012839647675,0.5820987160352324,3,4,0.43181409629609757,0.24661326160741193,0.735436478972684,0.5197
Z11,0.4856996810971218,0.5143003189028782,2,5,0.38998457688503096,0.6330721915843067,0.984845672757574,0.5196
Z02,0.7060669879200819,0.29393301207991807,2,5,0.8933863069417636,0.6044412944693733,0.38907246859710454,0.2382
Z04,0.6267685159893849,0.3732314840106151,2,6,0.5355597983707936,0.82527687057547,0.6525203723597981,0.4286
Z16,0.3670812144257525,0.6329187855742475,2,4,0.07611823928543238,0.5000112431111752,0.5455990188440343,0.5393
Z02,0.7060669879200819,0.29393301207991807,1,4,0.6413509357385317,0.15411287036506627,0.3163513703668618,0.1267
Z14,0.4179012839647675,0.5820987160352324,1,3,0.9294404301432642,0.24352191215945718,0.04872519389761232,0.104
Z07,0.5774051515343017,0.4225948484656983,1,6,0.9448477017470871,0.9327702644149475,0.42608481979926816,0.2565
Z18,0.3304269905555672,0.6695730094444328,3,2,0.33385292833556857,0.3124501683310955,0.24531679760901226,0.4499
Z17,0.33167725486229166,0.6683227451377083,3,4,0.1487619956506866,0.3381947088154248,0.4382988436898432,0.5764
Z08,0.5648240532107115,0.4351759467892885,2,2,0.9854592348211427,0.40698109629615997,0.9322180183630114,0.2968
Z05,0.6234806320791709,0.3765193679208291,2,5,0.6582221092284324,0.9499450228597524,0.03250686008077941,0.3173
Z06,0.6120017004413459,0.38799829955865406,3,1,0.41116909614078456,0.908633661619809,0.24900546239537924,0.4643
Z07,0.5774051515343017,0.4225948484656983,3,3,0.6215704931611049,0.33267729078168584,0.5047722351183637,0.4311
Z17,0.33167725486229166,0.6683227451377083,2,1,0.13949510486471783,0.3294820021353012,0.5385934628425889,0.4626
Z17,0.33167725486229166,0.6683227451377083,1,1,0.07812565834574126,0.8353158605382315,0.8377545499714717,0.5107
Z20,0.25193326481114875,0.7480667351888513,3,2,0.4396059828718648,0.676686063504278,0.1003104520409892,0.4808
Z09,0.563682757950402,0.436317242049598,1,7,0.33615486312577014,0.8570959785188828,0.03506309456813983,0.3656
Z10,0.5462722549880629,0.45372774501193713,3,3,0.3789248623418686,0.5852474354158403,0.3102824253642219,0.4626
Z20,0.25193326481114875,0.7480667351888513,1,1,0.0682481466837459,0.8902824035441286,0.3498529433457098,0.498
Z06,0.6120017004413459,0.38799829955865406,3,2,0.14507738037464546,0.1361687735503332,0.5166695339661368,0.4797
Z06,0.6120017004413459,0.38799829955865406,1,7,0.9165331239750251,0.5137099062851287,0.9417262807836917,0.2693
Z06,0.6120017004413459,0.38799829955865406,2,3,0.39807488427414583,0.25656496199622236,0.6694003698657365,0.418
Z18,0.3304269905555672,0.6695730094444328,2,4,0.11259574208881873,0.9983173486331122,0.1383780781044509,0.5499
Z20,0.25193326481114875,0.7480667351888513,3,3,0.59320253520604,0.6175797687389352,0.1542644914558553,0.4961
Z17,0.33167725486229166,0.6683227451377083,1,4,0.03719413445196296,0.8007026548366936,0.6688305956401613,0.5495
Z02,0.7060669879200819,0.29393301207991807,2,1,0.7993200883307532,0.3631369577987156,0.5991322388390343,0.1955
Z21,0.24506633487159157,0.7549336651284084,3,4,0.48854986773809905,0.5942175177273628,0.8221860980667799,0.6087
Z11,0.4856996810971218,0.5143003189028782,1,2,0.5469224361016968,0.8517030770024102,0.2874016543950556,0.2827
Z13,0.4530667876713712,0.5469332123286288,2,3,0.9478128174100284,0.7437907010900705,0.24209262743712,0.2907
Z19,0.3209819210908489,0.6790180789091511,1,3,0.2401889890846135,0.889202645069263,0.8834602948966495,0.5154
Z13,0.4530667876713712,0.5469332123286288,3,5,0.5709288941062096,0.11371923840361453,0.3231762665853285,0.4411
Z09,0.563682757950402,0.436317242049598,1,2,0.17913194602152394,0.6244501137665571,0.40674711998780766,0.3651
Z08,0.5648240532107115,0.4351759467892885,3,3,0.9223748607484521,0.07956136900072108,0.8296728845810102,0.3286
Z21,0.24506633487159157,0.7549336651284084,3,3,0.037830252343245885,0.02470435678585814,0.4369298775931155,0.5781
Z08,0.5648240532107115,0.4351759467892885,2,1,0.4860560841768812,0.06488769229181957,0.8356188042125388,0.3256
Z17,0.33167725486229166,0.6683227451377083,2,5,0.17630606236217972,0.7663035743953587,0.9340954939542775,0.6326
Z07,0.5774051515343017,0.4225948484656983,2,6,0.8901745518375547,0.5277230720859475,0.0578747222171726,0.235
Z15,0.39405543163197926,0.6059445683680207,1,2,0.43030679906266955,0.420491714860184,0.6059972713659542,0.3342
Z14,0.4179012839647675,0.5820987160352324,2,6,0.8607619150183113,0.4823914375603703,0.8325744350460235,0.4223
Z12,0.47332689822237245,0.5266731017776276,1,7,0.10688920155682735,0.6390485997772347,0.5723105247964035,0.5347
Z01,0.768633743697722,0.23136625630227803,3,3,0.47700141353256953,0.6717031992875004,0.5021020642058213,0.4546
Z20,0.25193326481114875,0.7480667351888513,3,7,0.6137446424426557,0.5934371371054916,0.5433938344747025,0.554
Z13,0.4530667876713712,0.5469332123286288,1,6,0.8405285894041716,0.7876665073184099,0.3493898251932708,0.2744
Z08,0.5648240532107115,0.4351759467892885,3,4,0.7910138187060989,0.4752379760749902,0.1573694135084941,0.3212
Z11,0.4856996810971218,0.5143003189028782,2,7,0.2421803789306648,0.48183819841960507,0.8423329148524915,0.5873
Z08,0.5648240532107115,0.4351759467892885,1,7,0.28534417842454196,0.16000863469970106,0.9881421832671363,0.454
Z05,0.6234806320791709,0.3765193679208291,1,3,0.058888100206326954,0.9587772936573574,0.30542526115240765,0.4221
Z02,0.7060669879200819,0.29393301207991807,1,4,0.9875670360749217,0.7935498041730232,0.5955690580649784,0.1685
Z15,0.39405543163197926,0.6059445683680207,3,1,0.7152812864224573,0.6985254457312332,0.08651838934259581,0.4158
Z02,0.7060669879200819,0.29393301207991807,1,5,0.4099375804896709,0.17315273485859295,0.8276000360761938,0.3251
Z11,0.4856996810971218,0.5143003189028782,3,3,0.34090568543456334,0.31380737013678184,0.07082211006961336,0.4213
Z17,0.33167725486229166,0.6683227451377083,2,3,0.7988282559228013,0.2851150009831003,0.11595919498928753,0.2909
Z20,0.25193326481114875,0.7480667351888513,1,3,0.13814523561544467,0.9923580377764831,0.7411480063500412,0.5707
Z21,0.24506633487159157,0.7549336651284084,1,1,0.7874702360916846,0.80265962617847,0.1915066196654639,0.2996
Z04,0.6267685159893849,0.3732314840106151,2,5,0.9300993167835335,0.2807129873967068,0.8161728702507464,0.2791
Z12,0.47332689822237245,0.5266731017776276,1,5,0.09280682767408277,0.6526014608651108,0.3747676696828768,0.4203
Z11,0.4856996810971218,0.5143003189028782,3,2,0.6137450315440037,0.6209982510890125,0.07170831890712337,0.3788
Z14,0.4179012839647675,0.5820987160352324,1,2,0.05675812145529002,0.5337095433733114,0.4154153866085373,0.3601
Z16,0.3670812144257525,0.6329187855742475,2,4,0.5087074369817087,0.9602433340410151,0.07441178560474249,0.4468
Z02,0.7060669879200819,0.29393301207991807,1,3,0.2354829411447985,0.17086656793441946,0.6668463416293366,0.296
Z16,0.3670812144257525,0.6329187855742475,1,4,0.2563541128562926,0.9549211554641466,0.14823865433913086,0.4345
Z16,0.3670812144257525,0.6329187855742475,1,5,0.5678328224364526,0.9830456481536113,0.3708371049313912,0.4018
Z15,0.39405543163197926,0.6059445683680207,2,5,0.0166474943672954,0.8351353295356626,0.6861933195361068,0.6608
Z17,0.33167725486229166,0.6683227451377083,2,3,0.0574788216679043,0.13816586607487313,0.9924461644167083,0.6154
Z09,0.563682757950402,0.436317242049598,1,7,0.7477972222997538,0.9346174289907957,0.018098152641017218,0.2676
Z12,0.47332689822237245,0.5266731017776276,2,2,0.17275978370767608,0.11958352053041355,0.6677790952625595,0.4236
Z12,0.47332689822237245,0.5266731017776276,1,6,0.26975870256372136,0.06611827953189786,0.2863113977017414,0.2725
Z03,0.6681009687423672,0.33189903125763276,3,6,0.7984754421976281,0.07984363987042342,0.9926832446741284,0.4255
Z15,0.39405543163197926,0.6059445683680207,3,5,0.5983313776540284,0.5369166641900744,0.9960515283699706,0.6189
Z21,0.24506633487159157,0.7549336651284084,3,1,0.18359355741137662,0.15587263552559283,0.8976889116497139,0.5698
Z21,0.24506633487159157,0.7549336651284084,2,2,0.6196585834203715,0.6631436601017451,0.8430905940496214,0.4871
Z14,0.4179012839647675,0.5820987160352324,3,4,0.43658904140304255,0.9921820701518361,0.6432568204883768,0.5974
Z14,0.4179012839647675,0.5820987160352324,2,7,0.8631605121543197,0.9753326944531829,0.9140617197570998,0.5299
Z05,0.6234806320791709,0.3765193679208291,1,2,0.9388762101200291,0.4580172631410826,0.17615404580080773,0.0944
Z17,0.33167725486229166,0.6683227451377083,2,6,0.808693202926936,0.5446644297440197,0.127578131579012,0.3246
Z07,0.5774051515343017,0.4225948484656983,2,1,0.757381959141348,0.8592817744259491,0.827040549347676,0.3888
Z02,0.7060669879200819,0.29393301207991807,3,5,0.0021430368937421784,0.4932031035924378,0.7706162783928892,0.5477
Z13,0.4530667876713712,0.5469332123286288,3,2,0.9963967740963753,0.41398640179110613,0.8715652560144301,0.41
Z01,0.768633743697722,0.23136625630227803,1,5,0.19855427214508214,0.8207570242936422,0.15924681422467613,0.3461
Z15,0.39405543163197926,0.6059445683680207,1,2,0.8999061311611326,0.031054154577586535,0.6437900422754348,0.1965
Z16,0.3670812144257525,0.6329187855742475,1,2,0.14248170158485507,0.5838275034713712,0.9833055467565122,0.5153
Z14,0.4179012839647675,0.5820987160352324,1,7,0.21034833656245477,0.3456818249031405,0.7037835059224691,0.4207
Z05,0.6234806320791709,0.3765193679208291,1,3,0.9887639472070295,0.38686927825766726,0.6247443249239504,0.1489
Z18,0.3304269905555672,0.6695730094444328,3,7,0.3232506053314892,0.012892514491159579,0.7275844054905825,0.5548
Z05,0.6234806320791709,0.3765193679208291,3,5,0.02213778236240571,0.218175747768372,0.5565763048829562,0.5398
Z15,0.39405543163197926,0.6059445683680207,3,2,0.1256628869729608,0.1838214647410361,0.4277327496896446,0.5258
Z07,0.5774051515343017,0.4225948484656983,1,6,0.6441019213056688,0.20206085669242935,0.4760937234037338,0.2351
Z12,0.47332689822237245,0.5266731017776276,2,3,0.34223893786946746,0.3237244574663438,0.22698888803081618,0.3765
Z11,0.4856996810971218,0.5143003189028782,1,1,0.7298527183077207,0.579082350661536,0.6747617056443052,0.2855
Z15,0.39405543163197926,0.6059445683680207,2,2,0.6163969734702743,0.1343643978362803,0.4229493411385623,0.3078
Z21,0.24506633487159157,0.7549336651284084,1,5,0.11893301199072426,0.753934967258698,0.5882702214814451,0.5849
Z07,0.5774051515343017,0.4225948484656983,1,5,0.5298729420603986,0.8272052340358275,0.4548356536731004,0.3334
Z09,0.563682757950402,0.436317242049598,3,1,0.15399082798624453,0.6544291749459868,0.2946715997854408,0.5005
Z15,0.39405543163197926,0.6059445683680207,1,3,0.22261968138588573,0.8058409878394303,0.8183375565230325,0.4812
Z04,0.6267685159893849,0.3732314840106151,3,5,0.09678957693857071,0.14199158505010379,0.6097607131638607,0.5204
Z01,0.768633743697722,0.23136625630227803,2,6,0.7222775198428089,0.8473678408928493,0.5503081538098055,0.352
Z02,0.7060669879200819,0.29393301207991807,1,6,0.02977874095321842,0.8405116061773812,0.20873750725889995,0.4257
Z10,0.5462722549880629,0.45372774501193713,3,7,0.13467725192032343,0.8534683876711701,0.6452524898019795,0.6763
Z06,0.6120017004413459,0.38799829955865406,3,7,0.030998785664931305,0.5172438561155506,0.42219738523788597,0.6018
Z21,0.24506633487159157,0.7549336651284084,3,1,0.781732720392081,0.8736651849341014,0.5834599820620255,0.4961
Z11,0.4856996810971218,0.5143003189028782,2,1,0.3015580818212137,0.9794248663992693,0.695298583740574,0.5172
Z06,0.6120017004413459,0.38799829955865406,2,5,0.14265232859152743,0.04827243909175338,0.2104223532134144,0.3606
Z20,0.25193326481114875,0.7480667351888513,1,7,0.43313885022038123,0.7946577752533402,0.505078998970943,0.4792
Z03,0.6681009687423672,0.33189903125763276,1,1,0.7304450696496797,0.5607301997732094,0.38447120214647634,0.1504
Z11,0.4856996810971218,0.5143003189028782,3,1,0.3659369661639671,0.49321195318733013,0.3122703463279981,0.4574
Z17,0.33167725486229166,0.6683227451377083,1,4,0.9787857432521836,0.18316724916052018,0.9574557962186125,0.2487
Z20,0.25193326481114875,0.7480667351888513,1,5,0.42989300348426407,0.5195657164117362,0.8929163052506861,0.5042
Z21,0.24506633487159157,0.7549336651284084,1,1,0.8372734751470158,0.9723517848666786,0.5168624709869256,0.3214
Z14,0.4179012839647675,0.5820987160352324,3,2,0.22595947862228205,0.4121512255483686,0.9499321874902051,0.5859
Z18,0.3304269905555672,0.6695730094444328,3,6,0.7827712423477147,0.9131542324175166,0.25104982261611386,0.524
Z20,0.25193326481114875,0.7480667351888513,1,7,0.458441046798872,0.6821417281430523,0.8611102829619404,0.5369
Z18,0.3304269905555672,0.6695730094444328,3,2,0.9394847731524959,0.08876329586198961,0.023198987954847983,0.2811
Z11,0.4856996810971218,0.5143003189028782,1,2,0.5153968162447676,0.5115744199024477,0.5379540782793422,0.277
Z02,0.7060669879200819,0.29393301207991807,1,6,0.8253990346057817,0.9856766408501676,0.7426151809032482,0.3126
Z14,0.4179012839647675,0.5820987160352324,1,2,0.5813414500854936,0.02407056117299089,0.6347048095992235,0.2554
Z02,0.7060669879200819,0.29393301207991807,1,5,0.9682495490196841,0.4550120765618916,0.7322760099354323,0.1752
Z07,0.5774051515343017,0.4225948484656983,1,1,0.6693760181066295,0.22720096513473875,0.9568389532780368,0.2269
Z06,0.6120017004413459,0.38799829955865406,3,2,0.39725059603463286,0.07849049066035296,0.08076766720808526,0.2954
Z13,0.4530667876713712,0.5469332123286288,3,5,0.5563857551304244,0.9522395616814576,0.004541797328887709,0.5126
Z16,0.3670812144257525,0.6329187855742475,1,1,0.12761918137672323,0.18564307111906964,0.06365315590514775,0.2744
Z02,0.7060669879200819,0.29393301207991807,2,1,0.09706301250720939,0.724345573437256,0.9124773185147236,0.5274
Z17,0.33167725486229166,0.6683227451377083,3,2,0.7671163927291005,0.0940263473520575,0.5797529699527735,0.3912
Z21,0.24506633487159157,0.7549336651284084,3,6,0.4278065451317954,0.00966459286376764,0.7402273743077938,0.5521
Z01,0.768633743697722,0.23136625630227803,3,6,0.675915726810275,0.47673794070558395,0.7733423074285967,0.3922
Z12,0.47332689822237245,0.5266731017776276,3,1,0.6162432915882243,0.924720560808989,0.44083706298312975,0.502
Z07,0.5774051515343017,0.4225948484656983,1,6,0.7971065955455757,0.6554184947141101,0.37181255719030937,0.2669
Z16,0.3670812144257525,0.6329187855742475,3,1,0.8563179669643306,0.0924071953743495,0.7175337821106348,0.364
Z03,0.6681009687423672,0.33189903125763276,3,6,0.08091465485266158,0.16272688685391612,0.9396588601204904,0.5845
Z07,0.5774051515343017,0.4225948484656983,1,3,0.21624976899993387,0.004549885798464159,0.05890135917228634,0.2308
Z08,0.5648240532107115,0.4351759467892885,2,3,0.6518403287495891,0.5892021743031954,0.44034098428106117,0.3291
Z02,0.7060669879200819,0.29393301207991807,3,5,0.5324475093343014,0.7785103042527427,0.5338001334537776,0.4492
Z07,0.5774051515343017,0.4225948484656983,2,5,0.8769889339146562,0.9946956923311743,0.8429296989985277,0.4291
Z15,0.39405543163197926,0.6059445683680207,1,3,0.839129363372487,0.10300023544576131,0.9499127604978784,0.2289
Z21,0.24506633487159157,0.7549336651284084,1,7,0.3577384730966119,0.2282856139545545,0.7946373818009074,0.4905
Z15,0.39405543163197926,0.6059445683680207,3,5,0.9574626933429765,0.11897145086158811,0.1279207759833264,0.3047
Z14,0.4179012839647675,0.5820987160352324,1,5,0.5180789960605814,0.49262783176482305,0.8133064134820595,0.4344
Z13,0.4530667876713712,0.5469332123286288,1,2,0.02685870212052288,0.17880007120810448,0.764959741850421,0.4033
Z04,0.6267685159893849,0.3732314840106151,1,2,0.9051675580537076,0.6422496649338505,0.3033837929301054,0.1073
Z02,0.7060669879200819,0.29393301207991807,3,7,0.4594930955291521,0.6411614863212809,0.4512083984011196,0.4821
Z12,0.47332689822237245,0.5266731017776276,2,2,0.907454254447364,0.28292253418027136,0.9302239705809092,0.3011
Z06,0.6120017004413459,0.38799829955865406,1,2,0.018864671456376825,0.792015886629654,0.16847972274643197,0.3859
Z10,0.5462722549880629,0.45372774501193713,2,7,0.7690936471602919,0.9565134620694985,0.7934724573627479,0.4564
Z20,0.25193326481114875,0.7480667351888513,3,5,0.3620551367484668,0.9782862075553618,0.5255761359139772,0.6887
Z17,0.33167725486229166,0.6683227451377083,3,3,0.12411251291269654,0.11267296986944153,0.6229687969981678,0.5937
Z04,0.6267685159893849,0.3732314840106151,3,4,0.089511613270155,0.7157009534218104,0.675304967565919,0.5999
Z13,0.4530667876713712,0.5469332123286288,3,1,0.9455200608329032,0.8043786805040022,0.6798439203551938,0.4125
Z18,0.3304269905555672,0.6695730094444328,3,4,0.17602746637578437,0.9360487872673647,0.5809354685584116,0.6837
Z01,0.768633743697722,0.23136625630227803,1,2,0.6193510216126753,0.6068561777252713,0.8622937749759222,0.2596
Z01,0.768633743697722,0.23136625630227803,3,6,0.8056518860544947,0.9627503601656358,0.11035842006075258,0.3848
Z05,0.6234806320791709,0.3765193679208291,2,2,0.5079165188748755,0.2733445137163386,0.014566211514109861,0.2342
Z12,0.47332689822237245,0.5266731017776276,2,4,0.7514902482316952,0.05680377022867389,0.012312631373360139,0.1974
Z21,0.24506633487159157,0.7549336651284084,3,5,0.10941389615182029,0.717062173931046,0.631863915963948,0.6954
Z07,0.5774051515343017,0.4225948484656983,2,7,0.6812445035404664,0.6806228498360227,0.9362227989738375,0.4385
Z08,0.5648240532107115,0.4351759467892885,2,5,0.3691097635785543,0.42118366260776885,0.7580820422898257,0.426
Z04,0.6267685159893849,0.3732314840106151,3,6,0.44617255845775006,0.049287291775661046,0.305564300896624,0.3942
Z05,0.6234806320791709,0.3765193679208291,3,7,0.594521858948406,0.021905468934490524,0.12661975149632754,0.3474
Z14,0.4179012839647675,0.5820987160352324,2,3,0.07312298988850174,0.40756755811881473,0.11161266423355598,0.4343
Z20,0.25193326481114875,0.7480667351888513,1,7,0.34302772950678606,0.49612067106379176,0.9856163647832401,0.5062
Z13,0.4530667876713712,0.5469332123286288,1,2,0.45338754385969826,0.01612957946529603,0.5945278567864247,0.2796
Z10,0.5462722549880629,0.45372774501193713,2,6,0.4743128908896598,0.9113558802986148,0.6029023769785117,0.4872
Z06,0.6120017004413459,0.38799829955865406,1,5,0.8567197508472398,0.9259687572671714,0.43889230981191507,0.2508
Z14,0.4179012839647675,0.5820987160352324,1,1,0.6436079087086918,0.7871861143735209,0.3087648769538339,0.2854
Z10,0.5462722549880629,0.45372774501193713,1,4,0.10518383907620887,0.8171665245580129,0.43970137174669943,0.428
Z19,0.3209819210908489,0.6790180789091511,2,6,0.1155774791679397,0.47173097852830503,0.6756122774009327,0.5935
Z14,0.4179012839647675,0.5820987160352324,2,5,0.4495270932501241,0.23963099165623292,0.8216654904577444,0.4289
Z04,0.6267685159893849,0.3732314840106151,3,5,0.17313034263425942,0.022469652473934065,0.19910167591940675,0.4248
Z02,0.7060669879200819,0.29393301207991807,2,7,0.06677671056619483,0.8777980648830359,0.5665803776108573,0.5717
Z04,0.6267685159893849,0.3732314840106151,1,6,0.9439011519032087,0.8091473550109743,0.540142856721545,0.2835
Z06,0.6120017004413459,0.38799829955865406,1,4,0.07375498894987498,0.9889657930219332,0.3882006254765349,0.4407
Z11,0.4856996810971218,0.5143003189028782,1,3,0.7953727079339111,0.44069151702178744,0.7673017905597799,0.2835
Z08,0.5648240532107115,0.4351759467892885,3,1,0.5451660617817385,0.3817172896341028,0.9180413488777232,0.4503
Z07,0.5774051515343017,0.4225948484656983,2,1,0.572913512596045,0.1370805724372326,0.23477954058001327,0.211
Z16,0.3670812144257525,0.6329187855742475,3,4,0.5042117564697168,0.19697482895672835,0.7705093257387254,0.5482
Z03,0.6681009687423672,0.33189903125763276,3,3,0.916322739616354,0.9192965881637869,0.7591553821079308,0.4111
Z07,0.5774051515343017,0.4225948484656983,1,5,0.984266571883689,0.41633458566842263,0.7074174877513649,0.2015
Z08,0.5648240532107115,0.4351759467892885,1,3,0.33344338515171035,0.840561583948401,0.350683152456406,0.3661
Z12,0.47332689822237245,0.5266731017776276,2,4,0.38571697961545526,0.31074319054050037,0.8594699968870086,0.466
Z20,0.25193326481114875,0.7480667351888513,2,7,0.13143331159508842,0.6757046440351899,0.754864042580738,0.6646
Z04,0.6267685159893849,0.3732314840106151,1,1,0.5098069296901483,0.02981399935528961,0.207973441246174,0.1094
Z19,0.3209819210908489,0.6790180789091511,1,6,0.5620355675186406,0.855227108019102,0.693318250703839,0.4933
Z06,0.6120017004413459,0.38799829955865406,3,1,0.5563681899981897,0.19384142976394803,0.9776930154833845,0.4321
Z20,0.25193326481114875,0.7480667351888513,3,6,0.4203097707525951,0.12671716716522463,0.610882891829824,0.541
Z16,0.3670812144257525,0.6329187855742475,2,1,0.7535062181570096,0.035782076892998504,0.8393093419583845,0.3266
Z19,0.3209819210908489,0.6790180789091511,2,4,0.8941311409678384,0.6244293620748786,0.4371701132473742,0.3658
Z12,0.47332689822237245,0.5266731017776276,1,1,0.4694699481586674,0.627944120301006,0.005988578357454921,0.2586
Z07,0.5774051515343017,0.4225948484656983,2,2,0.509057785828937,0.8028760649082896,0.43997680635046454,0.3804
Z18,0.3304269905555672,0.6695730094444328,3,6,0.5066241520365431,0.45948002263004495,0.4976351423465446,0.5589
Z12,0.47332689822237245,0.5266731017776276,2,4,0.054052357945988616,0.7723583681022109,0.5325082163479312,0.5307
Z14,0.4179012839647675,0.5820987160352324,1,5,0.45922741171651327,0.3202853271377858,0.38989581581810384,0.3351
Z17,0.33167725486229166,0.6683227451377083,3,6,0.8745091731187173,0.49361772109129354,0.8624048061322661,0.4895
Z07,0.5774051515343017,0.4225948484656983,2,3,0.3128070411948307,0.18589180197019173,0.043007076692309076,0.3023
Z10,0.5462722549880629,0.45372774501193713,1,4,0.5364129744413291,0.13496628799069388,0.6831630546121643,0.2428
Z12,0.47332689822237245,0.5266731017776276,1,1,0.3248786558624478,0.7471130912753011,0.4018752779744582,0.3182
Z15,0.39405543163197926,0.6059445683680207,1,4,0.44594864597142936,0.16750210049366998,0.23556811561204627,0.291
Z04,0.6267685159893849,0.3732314840106151,1,2,0.08871977579807755,0.3573595572624899,0.2006601652817983,0.288
Z20,0.25193326481114875,0.7480667351888513,2,4,0.5237737085452296,0.12095321829789563,0.3453532641202911,0.4004
Z14,0.4179012839647675,0.5820987160352324,2,4,0.2836312980847774,0.24066697742519394,0.38111336926707273,0.4491
Z07,0.5774051515343017,0.4225948484656983,1,5,0.797017311365933,0.44031693245282366,0.6509073436842648,0.2415
Z20,0.25193326481114875,0.7480667351888513,3,1,0.40625175597768437,0.7164902024672358,0.5392168206526349,0.591
Z18,0.3304269905555672,0.6695730094444328,2,6,0.036230925344711506,0.8443167411896496,0.8078533231634919,0.6887
Z08,0.5648240532107115,0.4351759467892885,1,2,0.37328665833135244,0.8793176027247569,0.5527207569009116,0.3786
Z13,0.4530667876713712,0.5469332123286288,1,6,0.7306673780639631,0.509092876147585,0.37587086172441286,0.3273
Z12,0.47332689822237245,0.5266731017776276,3,6,0.23796006345067144,0.60366107418807,0.5088417709677735,0.5944
Z04,0.6267685159893849,0.3732314840106151,1,5,0.8508425246072198,0.8170884688405445,0.9554244745386924,0.3353
Z02,0.7060669879200819,0.29393301207991807,2,2,0.6584111771257388,0.5673642405576057,0.29312866612527044,0.2306
Z17,0.33167725486229166,0.6683227451377083,3,4,0.11790593896093071,0.17134869625494564,0.5832137674041598,0.5449
Z16,0.3670812144257525,0.6329187855742475,2,2,0.03670813616405666,0.06083029935806983,0.6284388234325948,0.4856
Z12,0.47332689822237245,0.5266731017776276,3,2,0.7199614766066832,0.26505356360892585,0.39545880356704577,0.3822
Z06,0.6120017004413459,0.38799829955865406,1,7,0.7139069117139778,0.15141127922618502,0.524893302038349,0.2336
Z21,0.24506633487159157,0.7549336651284084,1,1,0.7053353072750753,0.9390140852831133,0.4376837865975103,0.3703
Z05,0.6234806320791709,0.3765193679208291,3,7,0.20320680410712888,0.44566297468363536,0.5497209737132522,0.5879
Z03,0.6681009687423672,0.33189903125763276,1,2,0.7641680841209681,0.06618389967445693,0.37766106222523455,0.0885
Z19,0.3209819210908489,0.6790180789091511,2,4,0.7477750034871584,0.45895518811192726,0.7644945192894999,0.4152
Z15,0.39405543163197926,0.6059445683680207,2,7,0.3675231927505188,0.6035195845234193,0.18864239551701345,0.4671
